source,frame,sub,field,index,expected
OVERFLOW,108,1,postfilter_s_q0,12,
OVERFLOW,108,1,postfilter_s_q0,13,
OVERFLOW,108,1,postfilter_s_q0,14,
OVERFLOW,108,1,postfilter_s_q0,15,
OVERFLOW,108,1,postfilter_s_q0,16,
OVERFLOW,108,1,postfilter_s_q0,17,
OVERFLOW,108,1,postfilter_s_q0,18,
OVERFLOW,108,1,postfilter_s_q0,19,
OVERFLOW,108,1,postfilter_s_q0,20,
OVERFLOW,108,1,postfilter_s_q0,21,
OVERFLOW,108,1,postfilter_s_q0,22,
OVERFLOW,108,1,postfilter_s_q0,23,
OVERFLOW,108,1,postfilter_s_q0,24,
OVERFLOW,108,1,postfilter_s_q0,25,
OVERFLOW,108,1,postfilter_s_q0,26,
OVERFLOW,108,1,postfilter_s_q0,27,
OVERFLOW,108,1,postfilter_s_q0,28,
OVERFLOW,108,1,postfilter_s_q0,29,
OVERFLOW,108,1,postfilter_s_q0,30,
OVERFLOW,108,1,postfilter_s_q0,31,
OVERFLOW,108,1,postfilter_s_q0,32,
OVERFLOW,108,1,postfilter_s_q0,33,
OVERFLOW,108,1,postfilter_s_q0,34,
OVERFLOW,108,1,postfilter_s_q0,35,
OVERFLOW,108,1,postfilter_s_q0,36,
OVERFLOW,108,1,postfilter_s_q0,37,
OVERFLOW,108,1,postfilter_s_q0,38,
OVERFLOW,108,1,postfilter_s_q0,39,
OVERFLOW,108,1,hp_q0,0,
OVERFLOW,108,1,hp_q0,1,
OVERFLOW,108,1,hp_q0,2,
OVERFLOW,108,1,hp_q0,3,
OVERFLOW,108,1,hp_q0,4,
OVERFLOW,108,1,hp_q0,5,
OVERFLOW,108,1,hp_q0,6,
OVERFLOW,108,1,hp_q0,7,
OVERFLOW,108,1,hp_q0,8,
OVERFLOW,108,1,hp_q0,9,
OVERFLOW,108,1,hp_q0,10,
OVERFLOW,108,1,hp_q0,11,
OVERFLOW,108,1,hp_q0,12,
OVERFLOW,108,1,hp_q0,13,
OVERFLOW,108,1,hp_q0,14,
OVERFLOW,108,1,hp_q0,15,
OVERFLOW,108,1,hp_q0,16,
OVERFLOW,108,1,hp_q0,17,
OVERFLOW,108,1,hp_q0,18,
OVERFLOW,108,1,hp_q0,19,
OVERFLOW,108,1,hp_q0,20,
OVERFLOW,108,1,hp_q0,21,
OVERFLOW,108,1,hp_q0,22,
OVERFLOW,108,1,hp_q0,23,
OVERFLOW,108,1,hp_q0,24,
OVERFLOW,108,1,hp_q0,25,
OVERFLOW,108,1,hp_q0,26,
OVERFLOW,108,1,hp_q0,27,
OVERFLOW,108,1,hp_q0,28,
OVERFLOW,108,1,hp_q0,29,
OVERFLOW,108,1,hp_q0,30,
OVERFLOW,108,1,hp_q0,31,
OVERFLOW,108,1,hp_q0,32,
OVERFLOW,108,1,hp_q0,33,
OVERFLOW,108,1,hp_q0,34,
OVERFLOW,108,1,hp_q0,35,
OVERFLOW,108,1,hp_q0,36,
OVERFLOW,108,1,hp_q0,37,
OVERFLOW,108,1,hp_q0,38,
OVERFLOW,108,1,hp_q0,39,
OVERFLOW,108,1,pcm_q0,0,
OVERFLOW,108,1,pcm_q0,1,
OVERFLOW,108,1,pcm_q0,2,
OVERFLOW,108,1,pcm_q0,3,
OVERFLOW,108,1,pcm_q0,4,
OVERFLOW,108,1,pcm_q0,5,
OVERFLOW,108,1,pcm_q0,6,
OVERFLOW,108,1,pcm_q0,7,
OVERFLOW,108,1,pcm_q0,8,
OVERFLOW,108,1,pcm_q0,9,
OVERFLOW,108,1,pcm_q0,10,
OVERFLOW,108,1,pcm_q0,11,
OVERFLOW,108,1,pcm_q0,12,
OVERFLOW,108,1,pcm_q0,13,
OVERFLOW,108,1,pcm_q0,14,
OVERFLOW,108,1,pcm_q0,15,
OVERFLOW,108,1,pcm_q0,16,
OVERFLOW,108,1,pcm_q0,17,
OVERFLOW,108,1,pcm_q0,18,
OVERFLOW,108,1,pcm_q0,19,
OVERFLOW,108,1,pcm_q0,20,
OVERFLOW,108,1,pcm_q0,21,
OVERFLOW,108,1,pcm_q0,22,
OVERFLOW,108,1,pcm_q0,23,
OVERFLOW,108,1,pcm_q0,24,
OVERFLOW,108,1,pcm_q0,25,
OVERFLOW,108,1,pcm_q0,26,
OVERFLOW,108,1,pcm_q0,27,
OVERFLOW,108,1,pcm_q0,28,
OVERFLOW,108,1,pcm_q0,29,
OVERFLOW,108,1,pcm_q0,30,
OVERFLOW,108,1,pcm_q0,31,
OVERFLOW,108,1,pcm_q0,32,
OVERFLOW,108,1,pcm_q0,33,
OVERFLOW,108,1,pcm_q0,34,
OVERFLOW,108,1,pcm_q0,35,
OVERFLOW,108,1,pcm_q0,36,
OVERFLOW,108,1,pcm_q0,37,
OVERFLOW,108,1,pcm_q0,38,
OVERFLOW,108,1,pcm_q0,39,
TAME,0,-1,L0,-1,
TAME,0,-1,L1,-1,
TAME,0,-1,L2,-1,
TAME,0,-1,L3,-1,
TAME,0,-1,P1,-1,
TAME,0,-1,P0,-1,
TAME,0,-1,C1,-1,
TAME,0,-1,S1,-1,
TAME,0,-1,GA1,-1,
TAME,0,-1,GB1,-1,
TAME,0,-1,P2,-1,
TAME,0,-1,C2,-1,
TAME,0,-1,S2,-1,
TAME,0,-1,GA2,-1,
TAME,0,-1,GB2,-1,
TAME,0,0,lsf_q13,0,
TAME,0,0,lsp_q15,0,
TAME,0,0,lsf_q13,1,
TAME,0,0,lsp_q15,1,
TAME,0,0,lsf_q13,2,
TAME,0,0,lsp_q15,2,
TAME,0,0,lsf_q13,3,
TAME,0,0,lsp_q15,3,
TAME,0,0,lsf_q13,4,
TAME,0,0,lsp_q15,4,
TAME,0,0,lsf_q13,5,
TAME,0,0,lsp_q15,5,
TAME,0,0,lsf_q13,6,
TAME,0,0,lsp_q15,6,
TAME,0,0,lsf_q13,7,
TAME,0,0,lsp_q15,7,
TAME,0,0,lsf_q13,8,
TAME,0,0,lsp_q15,8,
TAME,0,0,lsf_q13,9,
TAME,0,0,lsp_q15,9,
TAME,0,0,lp_a_q12,0,
TAME,0,0,lp_a_q12,1,
TAME,0,0,lp_a_q12,2,
TAME,0,0,lp_a_q12,3,
TAME,0,0,lp_a_q12,4,
TAME,0,0,lp_a_q12,5,
TAME,0,0,lp_a_q12,6,
TAME,0,0,lp_a_q12,7,
TAME,0,0,lp_a_q12,8,
TAME,0,0,lp_a_q12,9,
TAME,0,0,lp_a_q12,10,
TAME,0,1,lsf_q13,0,
TAME,0,1,lsp_q15,0,
TAME,0,1,lsf_q13,1,
TAME,0,1,lsp_q15,1,
TAME,0,1,lsf_q13,2,
TAME,0,1,lsp_q15,2,
TAME,0,1,lsf_q13,3,
TAME,0,1,lsp_q15,3,
TAME,0,1,lsf_q13,4,
TAME,0,1,lsp_q15,4,
TAME,0,1,lsf_q13,5,
TAME,0,1,lsp_q15,5,
TAME,0,1,lsf_q13,6,
TAME,0,1,lsp_q15,6,
TAME,0,1,lsf_q13,7,
TAME,0,1,lsp_q15,7,
TAME,0,1,lsf_q13,8,
TAME,0,1,lsp_q15,8,
TAME,0,1,lsf_q13,9,
TAME,0,1,lsp_q15,9,
TAME,0,1,lp_a_q12,0,
TAME,0,1,lp_a_q12,1,
TAME,0,1,lp_a_q12,2,
TAME,0,1,lp_a_q12,3,
TAME,0,1,lp_a_q12,4,
TAME,0,1,lp_a_q12,5,
TAME,0,1,lp_a_q12,6,
TAME,0,1,lp_a_q12,7,
TAME,0,1,lp_a_q12,8,
TAME,0,1,lp_a_q12,9,
TAME,0,1,lp_a_q12,10,
TAME,0,0,pitch_t_int,-1,
TAME,0,0,pitch_t_frac,-1,
TAME,0,0,adaptive_gain_q14,-1,
TAME,0,0,fixed_gain_q14,-1,
TAME,0,0,fixed_gain_x1e6,-1,
TAME,0,0,adaptive_v_q0,0,
TAME,0,0,adaptive_v_q0,1,
TAME,0,0,adaptive_v_q0,2,
TAME,0,0,adaptive_v_q0,3,
TAME,0,0,adaptive_v_q0,4,
TAME,0,0,adaptive_v_q0,5,
TAME,0,0,adaptive_v_q0,6,
TAME,0,0,adaptive_v_q0,7,
TAME,0,0,adaptive_v_q0,8,
TAME,0,0,adaptive_v_q0,9,
TAME,0,0,adaptive_v_q0,10,
TAME,0,0,adaptive_v_q0,11,
TAME,0,0,adaptive_v_q0,12,
TAME,0,0,adaptive_v_q0,13,
TAME,0,0,adaptive_v_q0,14,
TAME,0,0,adaptive_v_q0,15,
TAME,0,0,adaptive_v_q0,16,
TAME,0,0,adaptive_v_q0,17,
TAME,0,0,adaptive_v_q0,18,
TAME,0,0,adaptive_v_q0,19,
TAME,0,0,adaptive_v_q0,20,
TAME,0,0,adaptive_v_q0,21,
TAME,0,0,adaptive_v_q0,22,
TAME,0,0,adaptive_v_q0,23,
TAME,0,0,adaptive_v_q0,24,
TAME,0,0,adaptive_v_q0,25,
TAME,0,0,adaptive_v_q0,26,
TAME,0,0,adaptive_v_q0,27,
TAME,0,0,adaptive_v_q0,28,
TAME,0,0,adaptive_v_q0,29,
TAME,0,0,adaptive_v_q0,30,
TAME,0,0,adaptive_v_q0,31,
TAME,0,0,adaptive_v_q0,32,
TAME,0,0,adaptive_v_q0,33,
TAME,0,0,adaptive_v_q0,34,
TAME,0,0,adaptive_v_q0,35,
TAME,0,0,adaptive_v_q0,36,
TAME,0,0,adaptive_v_q0,37,
TAME,0,0,adaptive_v_q0,38,
TAME,0,0,adaptive_v_q0,39,
TAME,0,0,fixed_c_q13,0,
TAME,0,0,fixed_c_q13,1,
TAME,0,0,fixed_c_q13,2,
TAME,0,0,fixed_c_q13,3,
TAME,0,0,fixed_c_q13,4,
TAME,0,0,fixed_c_q13,5,
TAME,0,0,fixed_c_q13,6,
TAME,0,0,fixed_c_q13,7,
TAME,0,0,fixed_c_q13,8,
TAME,0,0,fixed_c_q13,9,
TAME,0,0,fixed_c_q13,10,
TAME,0,0,fixed_c_q13,11,
TAME,0,0,fixed_c_q13,12,
TAME,0,0,fixed_c_q13,13,
TAME,0,0,fixed_c_q13,14,
TAME,0,0,fixed_c_q13,15,
TAME,0,0,fixed_c_q13,16,
TAME,0,0,fixed_c_q13,17,
TAME,0,0,fixed_c_q13,18,
TAME,0,0,fixed_c_q13,19,
TAME,0,0,fixed_c_q13,20,
TAME,0,0,fixed_c_q13,21,
TAME,0,0,fixed_c_q13,22,
TAME,0,0,fixed_c_q13,23,
TAME,0,0,fixed_c_q13,24,
TAME,0,0,fixed_c_q13,25,
TAME,0,0,fixed_c_q13,26,
TAME,0,0,fixed_c_q13,27,
TAME,0,0,fixed_c_q13,28,
TAME,0,0,fixed_c_q13,29,
TAME,0,0,fixed_c_q13,30,
TAME,0,0,fixed_c_q13,31,
TAME,0,0,fixed_c_q13,32,
TAME,0,0,fixed_c_q13,33,
TAME,0,0,fixed_c_q13,34,
TAME,0,0,fixed_c_q13,35,
TAME,0,0,fixed_c_q13,36,
TAME,0,0,fixed_c_q13,37,
TAME,0,0,fixed_c_q13,38,
TAME,0,0,fixed_c_q13,39,
TAME,0,0,pitch_contrib_q0,0,
TAME,0,0,pitch_contrib_q0,1,
TAME,0,0,pitch_contrib_q0,2,
TAME,0,0,pitch_contrib_q0,3,
TAME,0,0,pitch_contrib_q0,4,
TAME,0,0,pitch_contrib_q0,5,
TAME,0,0,pitch_contrib_q0,6,
TAME,0,0,pitch_contrib_q0,7,
TAME,0,0,pitch_contrib_q0,8,
TAME,0,0,pitch_contrib_q0,9,
TAME,0,0,pitch_contrib_q0,10,
TAME,0,0,pitch_contrib_q0,11,
TAME,0,0,pitch_contrib_q0,12,
TAME,0,0,pitch_contrib_q0,13,
TAME,0,0,pitch_contrib_q0,14,
TAME,0,0,pitch_contrib_q0,15,
TAME,0,0,pitch_contrib_q0,16,
TAME,0,0,pitch_contrib_q0,17,
TAME,0,0,pitch_contrib_q0,18,
TAME,0,0,pitch_contrib_q0,19,
TAME,0,0,pitch_contrib_q0,20,
TAME,0,0,pitch_contrib_q0,21,
TAME,0,0,pitch_contrib_q0,22,
TAME,0,0,pitch_contrib_q0,23,
TAME,0,0,pitch_contrib_q0,24,
TAME,0,0,pitch_contrib_q0,25,
TAME,0,0,pitch_contrib_q0,26,
TAME,0,0,pitch_contrib_q0,27,
TAME,0,0,pitch_contrib_q0,28,
TAME,0,0,pitch_contrib_q0,29,
TAME,0,0,pitch_contrib_q0,30,
TAME,0,0,pitch_contrib_q0,31,
TAME,0,0,pitch_contrib_q0,32,
TAME,0,0,pitch_contrib_q0,33,
TAME,0,0,pitch_contrib_q0,34,
TAME,0,0,pitch_contrib_q0,35,
TAME,0,0,pitch_contrib_q0,36,
TAME,0,0,pitch_contrib_q0,37,
TAME,0,0,pitch_contrib_q0,38,
TAME,0,0,pitch_contrib_q0,39,
TAME,0,0,fixed_contrib_q0,0,
TAME,0,0,fixed_contrib_q0,1,
TAME,0,0,fixed_contrib_q0,2,
TAME,0,0,fixed_contrib_q0,3,
TAME,0,0,fixed_contrib_q0,4,
TAME,0,0,fixed_contrib_q0,5,
TAME,0,0,fixed_contrib_q0,6,
TAME,0,0,fixed_contrib_q0,7,
TAME,0,0,fixed_contrib_q0,8,
TAME,0,0,fixed_contrib_q0,9,
TAME,0,0,fixed_contrib_q0,10,
TAME,0,0,fixed_contrib_q0,11,
TAME,0,0,fixed_contrib_q0,12,
TAME,0,0,fixed_contrib_q0,13,
TAME,0,0,fixed_contrib_q0,14,
TAME,0,0,fixed_contrib_q0,15,
TAME,0,0,fixed_contrib_q0,16,
TAME,0,0,fixed_contrib_q0,17,
TAME,0,0,fixed_contrib_q0,18,
TAME,0,0,fixed_contrib_q0,19,
TAME,0,0,fixed_contrib_q0,20,
TAME,0,0,fixed_contrib_q0,21,
TAME,0,0,fixed_contrib_q0,22,
TAME,0,0,fixed_contrib_q0,23,
TAME,0,0,fixed_contrib_q0,24,
TAME,0,0,fixed_contrib_q0,25,
TAME,0,0,fixed_contrib_q0,26,
TAME,0,0,fixed_contrib_q0,27,
TAME,0,0,fixed_contrib_q0,28,
TAME,0,0,fixed_contrib_q0,29,
TAME,0,0,fixed_contrib_q0,30,
TAME,0,0,fixed_contrib_q0,31,
TAME,0,0,fixed_contrib_q0,32,
TAME,0,0,fixed_contrib_q0,33,
TAME,0,0,fixed_contrib_q0,34,
TAME,0,0,fixed_contrib_q0,35,
TAME,0,0,fixed_contrib_q0,36,
TAME,0,0,fixed_contrib_q0,37,
TAME,0,0,fixed_contrib_q0,38,
TAME,0,0,fixed_contrib_q0,39,
TAME,0,0,excitation_u_q0,0,
TAME,0,0,excitation_u_q0,1,
TAME,0,0,excitation_u_q0,2,
TAME,0,0,excitation_u_q0,3,
TAME,0,0,excitation_u_q0,4,
TAME,0,0,excitation_u_q0,5,
TAME,0,0,excitation_u_q0,6,
TAME,0,0,excitation_u_q0,7,
TAME,0,0,excitation_u_q0,8,
TAME,0,0,excitation_u_q0,9,
TAME,0,0,excitation_u_q0,10,
TAME,0,0,excitation_u_q0,11,
TAME,0,0,excitation_u_q0,12,
TAME,0,0,excitation_u_q0,13,
TAME,0,0,excitation_u_q0,14,
TAME,0,0,excitation_u_q0,15,
TAME,0,0,excitation_u_q0,16,
TAME,0,0,excitation_u_q0,17,
TAME,0,0,excitation_u_q0,18,
TAME,0,0,excitation_u_q0,19,
TAME,0,0,excitation_u_q0,20,
TAME,0,0,excitation_u_q0,21,
TAME,0,0,excitation_u_q0,22,
TAME,0,0,excitation_u_q0,23,
TAME,0,0,excitation_u_q0,24,
TAME,0,0,excitation_u_q0,25,
TAME,0,0,excitation_u_q0,26,
TAME,0,0,excitation_u_q0,27,
TAME,0,0,excitation_u_q0,28,
TAME,0,0,excitation_u_q0,29,
TAME,0,0,excitation_u_q0,30,
TAME,0,0,excitation_u_q0,31,
TAME,0,0,excitation_u_q0,32,
TAME,0,0,excitation_u_q0,33,
TAME,0,0,excitation_u_q0,34,
TAME,0,0,excitation_u_q0,35,
TAME,0,0,excitation_u_q0,36,
TAME,0,0,excitation_u_q0,37,
TAME,0,0,excitation_u_q0,38,
TAME,0,0,excitation_u_q0,39,
TAME,0,0,synth_s_q0,0,
TAME,0,0,synth_s_q0,1,
TAME,0,0,synth_s_q0,2,
TAME,0,0,synth_s_q0,3,
TAME,0,0,synth_s_q0,4,
TAME,0,0,synth_s_q0,5,
TAME,0,0,synth_s_q0,6,
TAME,0,0,synth_s_q0,7,
TAME,0,0,synth_s_q0,8,
TAME,0,0,synth_s_q0,9,
TAME,0,0,synth_s_q0,10,
TAME,0,0,synth_s_q0,11,
TAME,0,0,synth_s_q0,12,
TAME,0,0,synth_s_q0,13,
TAME,0,0,synth_s_q0,14,
TAME,0,0,synth_s_q0,15,
TAME,0,0,synth_s_q0,16,
TAME,0,0,synth_s_q0,17,
TAME,0,0,synth_s_q0,18,
TAME,0,0,synth_s_q0,19,
TAME,0,0,synth_s_q0,20,
TAME,0,0,synth_s_q0,21,
TAME,0,0,synth_s_q0,22,
TAME,0,0,synth_s_q0,23,
TAME,0,0,synth_s_q0,24,
TAME,0,0,synth_s_q0,25,
TAME,0,0,synth_s_q0,26,
TAME,0,0,synth_s_q0,27,
TAME,0,0,synth_s_q0,28,
TAME,0,0,synth_s_q0,29,
TAME,0,0,synth_s_q0,30,
TAME,0,0,synth_s_q0,31,
TAME,0,0,synth_s_q0,32,
TAME,0,0,synth_s_q0,33,
TAME,0,0,synth_s_q0,34,
TAME,0,0,synth_s_q0,35,
TAME,0,0,synth_s_q0,36,
TAME,0,0,synth_s_q0,37,
TAME,0,0,synth_s_q0,38,
TAME,0,0,synth_s_q0,39,
TAME,0,0,postfilter_s_q0,0,
TAME,0,0,postfilter_s_q0,1,
TAME,0,0,postfilter_s_q0,2,
TAME,0,0,postfilter_s_q0,3,
TAME,0,0,postfilter_s_q0,4,
TAME,0,0,postfilter_s_q0,5,
TAME,0,0,postfilter_s_q0,6,
TAME,0,0,postfilter_s_q0,7,
TAME,0,0,postfilter_s_q0,8,
TAME,0,0,postfilter_s_q0,9,
TAME,0,0,postfilter_s_q0,10,
TAME,0,0,postfilter_s_q0,11,
TAME,0,0,postfilter_s_q0,12,
TAME,0,0,postfilter_s_q0,13,
TAME,0,0,postfilter_s_q0,14,
TAME,0,0,postfilter_s_q0,15,
TAME,0,0,postfilter_s_q0,16,
TAME,0,0,postfilter_s_q0,17,
TAME,0,0,postfilter_s_q0,18,
TAME,0,0,postfilter_s_q0,19,
TAME,0,0,postfilter_s_q0,20,
TAME,0,0,postfilter_s_q0,21,
TAME,0,0,postfilter_s_q0,22,
TAME,0,0,postfilter_s_q0,23,
TAME,0,0,postfilter_s_q0,24,
TAME,0,0,postfilter_s_q0,25,
TAME,0,0,postfilter_s_q0,26,
TAME,0,0,postfilter_s_q0,27,
TAME,0,0,postfilter_s_q0,28,
TAME,0,0,postfilter_s_q0,29,
TAME,0,0,postfilter_s_q0,30,
TAME,0,0,postfilter_s_q0,31,
TAME,0,0,postfilter_s_q0,32,
TAME,0,0,postfilter_s_q0,33,
TAME,0,0,postfilter_s_q0,34,
TAME,0,0,postfilter_s_q0,35,
TAME,0,0,postfilter_s_q0,36,
TAME,0,0,postfilter_s_q0,37,
TAME,0,0,postfilter_s_q0,38,
TAME,0,0,postfilter_s_q0,39,
TAME,0,0,hp_q0,0,
TAME,0,0,hp_q0,1,
TAME,0,0,hp_q0,2,
TAME,0,0,hp_q0,3,
TAME,0,0,hp_q0,4,
TAME,0,0,hp_q0,5,
TAME,0,0,hp_q0,6,
TAME,0,0,hp_q0,7,
TAME,0,0,hp_q0,8,
TAME,0,0,hp_q0,9,
TAME,0,0,hp_q0,10,
TAME,0,0,hp_q0,11,
TAME,0,0,hp_q0,12,
TAME,0,0,hp_q0,13,
TAME,0,0,hp_q0,14,
TAME,0,0,hp_q0,15,
TAME,0,0,hp_q0,16,
TAME,0,0,hp_q0,17,
TAME,0,0,hp_q0,18,
TAME,0,0,hp_q0,19,
TAME,0,0,hp_q0,20,
TAME,0,0,hp_q0,21,
TAME,0,0,hp_q0,22,
TAME,0,0,hp_q0,23,
TAME,0,0,hp_q0,24,
TAME,0,0,hp_q0,25,
TAME,0,0,hp_q0,26,
TAME,0,0,hp_q0,27,
TAME,0,0,hp_q0,28,
TAME,0,0,hp_q0,29,
TAME,0,0,hp_q0,30,
TAME,0,0,hp_q0,31,
TAME,0,0,hp_q0,32,
TAME,0,0,hp_q0,33,
TAME,0,0,hp_q0,34,
TAME,0,0,hp_q0,35,
TAME,0,0,hp_q0,36,
TAME,0,0,hp_q0,37,
TAME,0,0,hp_q0,38,
TAME,0,0,hp_q0,39,
TAME,0,0,pcm_q0,0,
TAME,0,0,pcm_q0,1,
TAME,0,0,pcm_q0,2,
TAME,0,0,pcm_q0,3,
TAME,0,0,pcm_q0,4,
TAME,0,0,pcm_q0,5,
TAME,0,0,pcm_q0,6,
TAME,0,0,pcm_q0,7,
TAME,0,0,pcm_q0,8,
TAME,0,0,pcm_q0,9,
TAME,0,0,pcm_q0,10,
TAME,0,0,pcm_q0,11,
TAME,0,0,pcm_q0,12,
TAME,0,0,pcm_q0,13,
TAME,0,0,pcm_q0,14,
TAME,0,0,pcm_q0,15,
TAME,0,0,pcm_q0,16,
TAME,0,0,pcm_q0,17,
TAME,0,0,pcm_q0,18,
TAME,0,0,pcm_q0,19,
TAME,0,0,pcm_q0,20,
TAME,0,0,pcm_q0,21,
TAME,0,0,pcm_q0,22,
TAME,0,0,pcm_q0,23,
TAME,0,0,pcm_q0,24,
TAME,0,0,pcm_q0,25,
TAME,0,0,pcm_q0,26,
TAME,0,0,pcm_q0,27,
TAME,0,0,pcm_q0,28,
TAME,0,0,pcm_q0,29,
TAME,0,0,pcm_q0,30,
TAME,0,0,pcm_q0,31,
TAME,0,0,pcm_q0,32,
TAME,0,0,pcm_q0,33,
TAME,0,0,pcm_q0,34,
TAME,0,0,pcm_q0,35,
TAME,0,0,pcm_q0,36,
TAME,0,0,pcm_q0,37,
TAME,0,0,pcm_q0,38,
TAME,0,0,pcm_q0,39,
TAME,0,1,pitch_t_int,-1,
TAME,0,1,pitch_t_frac,-1,
TAME,0,1,adaptive_gain_q14,-1,
TAME,0,1,fixed_gain_q14,-1,
TAME,0,1,fixed_gain_x1e6,-1,
TAME,0,1,adaptive_v_q0,0,
TAME,0,1,adaptive_v_q0,1,
TAME,0,1,adaptive_v_q0,2,
TAME,0,1,adaptive_v_q0,3,
TAME,0,1,adaptive_v_q0,4,
TAME,0,1,adaptive_v_q0,5,
TAME,0,1,adaptive_v_q0,6,
TAME,0,1,adaptive_v_q0,7,
TAME,0,1,adaptive_v_q0,8,
TAME,0,1,adaptive_v_q0,9,
TAME,0,1,adaptive_v_q0,10,
TAME,0,1,adaptive_v_q0,11,
TAME,0,1,adaptive_v_q0,12,
TAME,0,1,adaptive_v_q0,13,
TAME,0,1,adaptive_v_q0,14,
TAME,0,1,adaptive_v_q0,15,
TAME,0,1,adaptive_v_q0,16,
TAME,0,1,adaptive_v_q0,17,
TAME,0,1,adaptive_v_q0,18,
TAME,0,1,adaptive_v_q0,19,
TAME,0,1,adaptive_v_q0,20,
TAME,0,1,adaptive_v_q0,21,
TAME,0,1,adaptive_v_q0,22,
TAME,0,1,adaptive_v_q0,23,
TAME,0,1,adaptive_v_q0,24,
TAME,0,1,adaptive_v_q0,25,
TAME,0,1,adaptive_v_q0,26,
TAME,0,1,adaptive_v_q0,27,
TAME,0,1,adaptive_v_q0,28,
TAME,0,1,adaptive_v_q0,29,
TAME,0,1,adaptive_v_q0,30,
TAME,0,1,adaptive_v_q0,31,
TAME,0,1,adaptive_v_q0,32,
TAME,0,1,adaptive_v_q0,33,
TAME,0,1,adaptive_v_q0,34,
TAME,0,1,adaptive_v_q0,35,
TAME,0,1,adaptive_v_q0,36,
TAME,0,1,adaptive_v_q0,37,
TAME,0,1,adaptive_v_q0,38,
TAME,0,1,adaptive_v_q0,39,
TAME,0,1,fixed_c_q13,0,
TAME,0,1,fixed_c_q13,1,
TAME,0,1,fixed_c_q13,2,
TAME,0,1,fixed_c_q13,3,
TAME,0,1,fixed_c_q13,4,
TAME,0,1,fixed_c_q13,5,
TAME,0,1,fixed_c_q13,6,
TAME,0,1,fixed_c_q13,7,
TAME,0,1,fixed_c_q13,8,
TAME,0,1,fixed_c_q13,9,
TAME,0,1,fixed_c_q13,10,
TAME,0,1,fixed_c_q13,11,
TAME,0,1,fixed_c_q13,12,
TAME,0,1,fixed_c_q13,13,
TAME,0,1,fixed_c_q13,14,
TAME,0,1,fixed_c_q13,15,
TAME,0,1,fixed_c_q13,16,
TAME,0,1,fixed_c_q13,17,
TAME,0,1,fixed_c_q13,18,
TAME,0,1,fixed_c_q13,19,
TAME,0,1,fixed_c_q13,20,
TAME,0,1,fixed_c_q13,21,
TAME,0,1,fixed_c_q13,22,
TAME,0,1,fixed_c_q13,23,
TAME,0,1,fixed_c_q13,24,
TAME,0,1,fixed_c_q13,25,
TAME,0,1,fixed_c_q13,26,
TAME,0,1,fixed_c_q13,27,
TAME,0,1,fixed_c_q13,28,
TAME,0,1,fixed_c_q13,29,
TAME,0,1,fixed_c_q13,30,
TAME,0,1,fixed_c_q13,31,
TAME,0,1,fixed_c_q13,32,
TAME,0,1,fixed_c_q13,33,
TAME,0,1,fixed_c_q13,34,
TAME,0,1,fixed_c_q13,35,
TAME,0,1,fixed_c_q13,36,
TAME,0,1,fixed_c_q13,37,
TAME,0,1,fixed_c_q13,38,
TAME,0,1,fixed_c_q13,39,
TAME,0,1,pitch_contrib_q0,0,
TAME,0,1,pitch_contrib_q0,1,
TAME,0,1,pitch_contrib_q0,2,
TAME,0,1,pitch_contrib_q0,3,
TAME,0,1,pitch_contrib_q0,4,
TAME,0,1,pitch_contrib_q0,5,
TAME,0,1,pitch_contrib_q0,6,
TAME,0,1,pitch_contrib_q0,7,
TAME,0,1,pitch_contrib_q0,8,
TAME,0,1,pitch_contrib_q0,9,
TAME,0,1,pitch_contrib_q0,10,
TAME,0,1,pitch_contrib_q0,11,
TAME,0,1,pitch_contrib_q0,12,
TAME,0,1,pitch_contrib_q0,13,
TAME,0,1,pitch_contrib_q0,14,
TAME,0,1,pitch_contrib_q0,15,
TAME,0,1,pitch_contrib_q0,16,
TAME,0,1,pitch_contrib_q0,17,
TAME,0,1,pitch_contrib_q0,18,
TAME,0,1,pitch_contrib_q0,19,
TAME,0,1,pitch_contrib_q0,20,
TAME,0,1,pitch_contrib_q0,21,
TAME,0,1,pitch_contrib_q0,22,
TAME,0,1,pitch_contrib_q0,23,
TAME,0,1,pitch_contrib_q0,24,
TAME,0,1,pitch_contrib_q0,25,
TAME,0,1,pitch_contrib_q0,26,
TAME,0,1,pitch_contrib_q0,27,
TAME,0,1,pitch_contrib_q0,28,
TAME,0,1,pitch_contrib_q0,29,
TAME,0,1,pitch_contrib_q0,30,
TAME,0,1,pitch_contrib_q0,31,
TAME,0,1,pitch_contrib_q0,32,
TAME,0,1,pitch_contrib_q0,33,
TAME,0,1,pitch_contrib_q0,34,
TAME,0,1,pitch_contrib_q0,35,
TAME,0,1,pitch_contrib_q0,36,
TAME,0,1,pitch_contrib_q0,37,
TAME,0,1,pitch_contrib_q0,38,
TAME,0,1,pitch_contrib_q0,39,
TAME,0,1,fixed_contrib_q0,0,
TAME,0,1,fixed_contrib_q0,1,
TAME,0,1,fixed_contrib_q0,2,
TAME,0,1,fixed_contrib_q0,3,
TAME,0,1,fixed_contrib_q0,4,
TAME,0,1,fixed_contrib_q0,5,
TAME,0,1,fixed_contrib_q0,6,
TAME,0,1,fixed_contrib_q0,7,
TAME,0,1,fixed_contrib_q0,8,
TAME,0,1,fixed_contrib_q0,9,
TAME,0,1,fixed_contrib_q0,10,
